Index;Date;Temperature;Activity;X-axis;Y-axis;Z-axis;Marker
17460;27/8/2018 0:00;34.34;0;-0.63876;-0.27607;0.757994;
17520;27/8/2018 0:01;34.38;0;-0.63876;-0.27607;0.743044;
17580;27/8/2018 0:02;34.38;0;-0.63876;-0.27607;0.743044;
17640;27/8/2018 0:03;34.38;0;-0.654243;-0.27607;0.743044;
17700;27/8/2018 0:04;34.4;0;-0.654243;-0.27607;0.743044;
17760;27/8/2018 0:05;34.41;0;-0.654243;-0.27607;0.743044;
17820;27/8/2018 0:06;34.4;0;-0.63876;-0.261169;0.743044;
17880;27/8/2018 0:07;34.41;0;-0.63876;-0.27607;0.743044;
17940;27/8/2018 0:08;34.39;0;-0.63876;-0.261169;0.743044;
18000;27/8/2018 0:09;34.4;0;-0.654243;-0.27607;0.743044;
18060;27/8/2018 0:10;34.42;3;-0.0039583;0.0964425;0.997196;
18120;27/8/2018 0:11;34.87;1;0.878571;-0.29097;0.35434;
18180;27/8/2018 0:12;35.13;0;0.878571;-0.27607;0.35434;
18240;27/8/2018 0:13;35.26;0;0.909537;-0.246269;0.309489;
18300;27/8/2018 0:14;35.36;0;0.909537;-0.246269;0.294539;
18360;27/8/2018 0:15;35.43;0;0.909537;-0.246269;0.294539;
18420;27/8/2018 0:16;35.45;0;0.909537;-0.246269;0.294539;
18480;27/8/2018 0:17;35.48;0;0.909537;-0.231368;0.294539;
18540;27/8/2018 0:18;35.52;0;0.909537;-0.231368;0.294539;
18600;27/8/2018 0:19;35.55;0;0.909537;-0.246269;0.294539;
18660;27/8/2018 0:20;35.57;0;0.909537;-0.231368;0.279589;
18720;27/8/2018 0:21;35.58;0;0.909537;-0.246269;0.279589;
18780;27/8/2018 0:22;35.59;0;0.909537;-0.246269;0.279589;
18840;27/8/2018 0:23;35.6;0;0.909537;-0.231368;0.279589;
18900;27/8/2018 0:24;35.61;0;0.909537;-0.246269;0.279589;
18960;27/8/2018 0:25;35.61;0;0.909537;-0.231368;0.279589;
19020;27/8/2018 0:26;35.63;0;0.925019;-0.246269;0.279589;
19080;27/8/2018 0:27;35.54;27;-0.576828;-0.0823634;0.832744;
19140;27/8/2018 0:28;35.45;0;-0.592311;-0.0823634;0.832744;
19200;27/8/2018 0:29;35.39;0;-0.592311;-0.0823634;0.817794;
19260;27/8/2018 0:30;35.41;0;0.925019;-0.201567;0.279589;
19320;27/8/2018 0:31;35.51;0;0.925019;-0.186667;0.279589;
19380;27/8/2018 0:32;35.59;0;0.940502;-0.127065;0.279589;
19440;27/8/2018 0:33;35.61;0;0.925019;-0.186667;0.279589;
19500;27/8/2018 0:34;35.65;0;0.940502;-0.171766;0.264639;
19560;27/8/2018 0:35;35.68;0;0.940502;-0.186667;0.264639;
19620;27/8/2018 0:36;35.7;0;0.940502;-0.201567;0.264639;
19680;27/8/2018 0:37;35.73;0;0.940502;-0.186667;0.264639;
19740;27/8/2018 0:38;35.75;0;0.940502;-0.186667;0.264639;
19800;27/8/2018 0:39;35.78;0;0.940502;-0.201567;0.264639;
19860;27/8/2018 0:40;35.77;11;0.739224;0.156045;0.668293;
19920;27/8/2018 0:41;35.75;13;0.925019;-0.141965;0.32444;
19980;27/8/2018 0:42;35.79;0;0.925019;-0.127065;0.32444;
20040;27/8/2018 0:43;35.84;0;0.925019;-0.127065;0.32444;
20100;27/8/2018 0:44;35.89;0;0.925019;-0.127065;0.32444;
20160;27/8/2018 0:45;35.93;0;0.925019;-0.127065;0.33939;
20220;27/8/2018 0:46;35.98;0;0.925019;-0.127065;0.33939;
20280;27/8/2018 0:47;36.02;0;0.925019;-0.127065;0.33939;
20340;27/8/2018 0:48;36.07;0;0.925019;-0.127065;0.33939;
20400;27/8/2018 0:49;35.79;3;-0.298135;0.111343;0.952346;
20460;27/8/2018 0:50;35.34;0;-0.298135;0.0964425;0.952346;
20520;27/8/2018 0:51;34.96;0;-0.313618;0.0964425;0.952346;
20580;27/8/2018 0:52;34.66;0;-0.313618;0.0964425;0.952346;
20640;27/8/2018 0:53;34.43;0;-0.313618;0.081542;0.952346;
20700;27/8/2018 0:54;34.25;0;-0.313618;0.081542;0.952346;
20760;27/8/2018 0:55;34.1;0;-0.313618;0.081542;0.952346;
20820;27/8/2018 0:56;33.96;0;-0.313618;0.0964425;0.952346;
20880;27/8/2018 0:57;33.86;0;-0.313618;0.0964425;0.952346;
20940;27/8/2018 0:58;33.8;0;-0.313618;0.081542;0.952346;
21000;27/8/2018 0:59;33.7;0;-0.313618;0.081542;0.937395;
21060;27/8/2018 1:00;33.62;0;-0.329101;0.081542;0.952346;
21120;27/8/2018 1:01;33.56;0;-0.313618;0.0666416;0.952346;
21180;27/8/2018 1:02;33.49;0;-0.313618;0.0666416;0.952346;
21240;27/8/2018 1:03;33.49;0;-0.329101;0.0666416;0.952346;
21300;27/8/2018 1:04;33.46;0;-0.313618;0.0666416;0.952346;
21360;27/8/2018 1:05;33.42;0;-0.313618;0.0666416;0.952346;
21420;27/8/2018 1:06;33.36;0;-0.329101;0.0666416;0.937395;
21480;27/8/2018 1:07;33.32;0;-0.329101;0.081542;0.952346;
21540;27/8/2018 1:08;33.32;0;-0.329101;0.081542;0.952346;
21600;27/8/2018 1:09;33.3;0;-0.329101;0.081542;0.952346;
21660;27/8/2018 1:10;33.28;0;-0.329101;0.0666416;0.952346;
21720;27/8/2018 1:11;33.24;0;-0.329101;0.0666416;0.952346;
21780;27/8/2018 1:12;33.23;0;-0.329101;0.0666416;0.952346;
21840;27/8/2018 1:13;33.21;0;-0.329101;0.0666416;0.952346;
21900;27/8/2018 1:14;33.21;0;-0.329101;0.0666416;0.937395;
21960;27/8/2018 1:15;33.18;0;-0.329101;0.081542;0.952346;
22020;27/8/2018 1:16;33.13;0;-0.329101;0.081542;0.952346;
22080;27/8/2018 1:17;33.1;0;-0.298135;0.0517411;0.952346;
22140;27/8/2018 1:18;33.1;0;-0.313618;0.081542;0.952346;
22200;27/8/2018 1:19;33.08;0;-0.313618;0.0666416;0.952346;
22260;27/8/2018 1:20;33.22;4;0.878571;-0.261169;0.36929;
22320;27/8/2018 1:21;34.03;1;0.878571;-0.261169;0.36929;
22380;27/8/2018 1:22;34.35;0;0.878571;-0.261169;0.36929;
