Index;Date;Temperature;Activity;X-axis;Y-axis;Z-axis;Marker
26640;14/9/2018 0:00;27.62;0;-0.15827;0.00380655;-1.02068;
26700;14/9/2018 0:01;27.57;0;-0.15827;0.00380655;-1.00573;
26760;14/9/2018 0:02;27.46;0;-0.15827;0.00380655;-1.02068;
26820;14/9/2018 0:03;27.35;0;-0.15827;0.00380655;-1.02068;
26880;14/9/2018 0:04;27.3;0;-0.15827;0.00380655;-1.02068;
26940;14/9/2018 0:05;27.28;0;-0.142887;0.00380655;-1.02068;
27000;14/9/2018 0:06;27.24;0;-0.142887;0.00380655;-1.02068;
27060;14/9/2018 0:07;27.22;0;-0.142887;0.0187629;-1.02068;
27120;14/9/2018 0:08;27.2;0;-0.142887;0.00380655;-1.02068;
27180;14/9/2018 0:09;27.18;0;-0.142887;0.0187629;-1.02068;
27240;14/9/2018 0:10;27.16;0;-0.142887;0.0187629;-1.02068;
27300;14/9/2018 0:11;27.17;0;-0.142887;0.00380655;-1.02068;
27360;14/9/2018 0:12;27.18;0;-0.142887;0.0187629;-1.02068;
27420;14/9/2018 0:13;27.19;0;-0.142887;0.0187629;-1.02068;
27480;14/9/2018 0:14;27.21;0;-0.142887;0.0187629;-1.02068;
27540;14/9/2018 0:15;27.21;0;-0.127503;0.0187629;-1.02068;
27600;14/9/2018 0:16;27.2;0;-0.142887;0.0187629;-1.02068;
27660;14/9/2018 0:17;27.2;0;-0.142887;0.0187629;-1.02068;
27720;14/9/2018 0:18;27.18;2;-0.142887;0.0187629;-1.02068;
27780;14/9/2018 0:19;27.19;0;-0.127503;0.0187629;-1.02068;
27840;14/9/2018 0:20;27.2;0;-0.127503;0.0187629;-1.02068;
27900;14/9/2018 0:21;27.19;0;-0.127503;0.0337193;-1.02068;
27960;14/9/2018 0:22;27.23;0;-0.142887;0.0187629;-1.02068;
28020;14/9/2018 0:23;27.21;0;-0.127503;0.0187629;-1.00573;
28080;14/9/2018 0:24;27.21;0;-0.142887;0.0187629;-1.02068;
28140;14/9/2018 0:25;27.23;0;-0.127503;0.0337193;-1.02068;
28200;14/9/2018 0:26;27.24;0;-0.127503;0.0337193;-1.02068;
28260;14/9/2018 0:27;27.23;0;-0.127503;0.0187629;-1.02068;
28320;14/9/2018 0:28;27.23;0;-0.127503;0.0187629;-1.02068;
28380;14/9/2018 0:29;27.23;0;-0.127503;0.0337193;-1.02068;
28440;14/9/2018 0:30;27.24;0;-0.127503;0.0187629;-1.02068;
28500;14/9/2018 0:31;27.23;0;-0.142887;0.0187629;-1.02068;
28560;14/9/2018 0:32;27.23;0;-0.127503;0.0187629;-1.02068;
28620;14/9/2018 0:33;27.22;0;-0.127503;0.0337193;-1.02068;
28680;14/9/2018 0:34;27.22;0;-0.127503;0.0187629;-1.02068;
28740;14/9/2018 0:35;27.21;0;-0.127503;0.0337193;-1.02068;
28800;14/9/2018 0:36;27.21;0;-0.127503;0.0187629;-1.02068;
28860;14/9/2018 0:37;27.22;0;-0.127503;0.0337193;-1.02068;
28920;14/9/2018 0:38;27.21;0;-0.127503;0.0337193;-1.02068;
28980;14/9/2018 0:39;27.22;0;-0.127503;0.0187629;-1.02068;
29040;14/9/2018 0:40;27.22;0;-0.127503;0.0187629;-1.02068;
29100;14/9/2018 0:41;27.21;0;-0.127503;0.0337193;-1.02068;
29160;14/9/2018 0:42;27.2;0;-0.127503;0.0337193;-1.02068;
29220;14/9/2018 0:43;27.17;0;-0.127503;0.0337193;-1.02068;
29280;14/9/2018 0:44;27.15;0;-0.127503;0.0337193;-1.02068;
29340;14/9/2018 0:45;27.09;0;-0.127503;0.0337193;-1.02068;
29400;14/9/2018 0:46;27.08;0;-0.127503;0.0337193;-1.02068;
29460;14/9/2018 0:47;27.02;0;-0.127503;0.0337193;-1.03563;
29520;14/9/2018 0:48;27;0;-0.127503;0.0337193;-1.02068;
