Index;Date;Temperature;Activity;X-axis;Y-axis;Z-axis;Marker
47526;14/9/2018 0:00;35.97;0;0.321177;0.0224399;-0.960491;
47586;14/9/2018 0:01;36;0;0.321177;0.0224399;-0.960491;
47646;14/9/2018 0:02;36;0;0.321177;0.0224399;-0.960491;
47706;14/9/2018 0:03;36.02;0;0.321177;0.0224399;-0.960491;
47766;14/9/2018 0:04;36.03;0;0.321177;0.0224399;-0.960491;
47826;14/9/2018 0:05;36.03;0;0.305965;0.0224399;-0.960491;
47886;14/9/2018 0:06;36.06;0;0.321177;0.0224399;-0.960491;
47946;14/9/2018 0:07;36.05;0;0.321177;0.0224399;-0.945548;
48006;14/9/2018 0:08;36.07;0;0.321177;0.0224399;-0.960491;
48066;14/9/2018 0:09;36.08;0;0.321177;0.0224399;-0.960491;
48126;14/9/2018 0:10;36.09;0;0.321177;0.0224399;-0.960491;
48186;14/9/2018 0:11;36.11;0;0.321177;0.0224399;-0.960491;
48246;14/9/2018 0:12;36.11;0;0.321177;0.0224399;-0.960491;
48306;14/9/2018 0:13;36.12;0;0.321177;0.0224399;-0.960491;
48366;14/9/2018 0:14;36.12;0;0.321177;0.0224399;-0.960491;
48426;14/9/2018 0:15;36.13;0;0.321177;0.0224399;-0.960491;
48486;14/9/2018 0:16;36.14;0;0.321177;0.0224399;-0.960491;
48546;14/9/2018 0:17;36.14;0;0.321177;0.0224399;-0.960491;
48606;14/9/2018 0:18;36.17;0;0.321177;0.0224399;-0.960491;
48666;14/9/2018 0:19;36.17;0;0.321177;0.0224399;-0.960491;
48726;14/9/2018 0:20;36.18;0;0.321177;0.0224399;-0.960491;
48786;14/9/2018 0:21;36.2;0;0.321177;0.0224399;-0.960491;
48846;14/9/2018 0:22;36.2;0;0.321177;0.0224399;-0.960491;
48906;14/9/2018 0:23;36.18;1;0.321177;0.00719995;-0.960491;
48966;14/9/2018 0:24;36.15;3;0.305965;-0.00803998;-0.960491;
49026;14/9/2018 0:25;36.12;0;0.549349;-0.0232799;-0.840947;
49086;14/9/2018 0:26;36.12;1;0.321177;-0.00803998;-0.960491;
49146;14/9/2018 0:27;36.13;0;0.336388;-0.00803998;-0.960491;
49206;14/9/2018 0:28;36.1;2;0.336388;-0.00803998;-0.945548;
49266;14/9/2018 0:29;36.08;0;0.321177;-0.00803998;-0.960491;
49326;14/9/2018 0:30;36.1;0;0.336388;-0.00803998;-0.960491;
49386;14/9/2018 0:31;36.11;0;0.321177;-0.00803998;-0.945548;
49446;14/9/2018 0:32;36.08;0;0.321177;-0.00803998;-0.945548;
49506;14/9/2018 0:33;36.09;0;0.321177;-0.00803998;-0.960491;
49566;14/9/2018 0:34;36.09;0;0.321177;-0.00803998;-0.960491;
49626;14/9/2018 0:35;36.1;0;0.321177;-0.0232799;-0.960491;
49686;14/9/2018 0:36;36.11;0;0.321177;-0.00803998;-0.960491;
49746;14/9/2018 0:37;36.11;0;0.321177;-0.00803998;-0.945548;
49806;14/9/2018 0:38;36.12;0;0.321177;-0.0232799;-0.960491;
49866;14/9/2018 0:39;36.13;0;0.336388;-0.0232799;-0.960491;
49926;14/9/2018 0:40;36.14;0;0.321177;-0.0232799;-0.960491;
49986;14/9/2018 0:41;36.14;0;0.321177;-0.00803998;-0.945548;
50046;14/9/2018 0:42;36.14;0;0.321177;-0.00803998;-0.960491;
50106;14/9/2018 0:43;36.14;0;0.321177;-0.0232799;-0.960491;
50166;14/9/2018 0:44;36.16;0;0.321177;-0.00803998;-0.960491;
50226;14/9/2018 0:45;36.18;0;0.321177;-0.0232799;-0.960491;
50286;14/9/2018 0:46;36.15;0;0.321177;-0.0232799;-0.960491;
50346;14/9/2018 0:47;36.18;0;0.321177;-0.00803998;-0.960491;
50406;14/9/2018 0:48;36.17;0;0.321177;-0.00803998;-0.960491;
50466;14/9/2018 0:49;36.19;0;0.321177;-0.00803998;-0.960491;
50526;14/9/2018 0:50;36.19;0;0.321177;-0.0232799;-0.960491;
50586;14/9/2018 0:51;36.19;0;0.534138;0.00719995;-0.85589;
50646;14/9/2018 0:52;36.2;4;0.336388;-0.00803998;-0.960491;
50706;14/9/2018 0:53;36.19;2;0.321177;-0.0232799;-0.960491;
50766;14/9/2018 0:54;36.19;0;0.321177;-0.0232799;-0.960491;
50826;14/9/2018 0:55;36.18;1;0.321177;-0.00803998;-0.960491;
50886;14/9/2018 0:56;36.18;0;0.321177;-0.0232799;-0.960491;
50946;14/9/2018 0:57;36.18;2;0.321177;-0.0232799;-0.945548;
51006;14/9/2018 0:58;36.16;1;0.336388;-0.0385198;-0.960491;
51066;14/9/2018 0:59;36.18;4;0.0625808;0.159599;-0.990376;
51126;14/9/2018 1:00;36.25;0;0.0930038;0.174839;-0.990376;
51186;14/9/2018 1:01;36.3;0;0.108215;0.174839;-0.975434;
51246;14/9/2018 1:02;36.33;0;0.123427;0.174839;-0.990376;
51306;14/9/2018 1:03;36.34;0;0.123427;0.174839;-0.975434;
51366;14/9/2018 1:04;36.36;0;0.15385;0.174839;-0.975434;
51426;14/9/2018 1:05;36.36;0;0.15385;0.174839;-0.975434;
51486;14/9/2018 1:06;36.4;0;0.15385;0.174839;-0.975434;
51546;14/9/2018 1:07;36.4;0;0.15385;0.174839;-0.975434;
51606;14/9/2018 1:08;36.4;0;0.169061;0.174839;-0.975434;
51666;14/9/2018 1:09;36.42;0;0.169061;0.174839;-0.975434;
51726;14/9/2018 1:10;36.44;0;0.169061;0.174839;-0.975434;
51786;14/9/2018 1:11;36.44;0;0.169061;0.174839;-0.975434;
51846;14/9/2018 1:12;36.45;0;0.169061;0.174839;-0.975434;
51906;14/9/2018 1:13;36.45;0;0.169061;0.174839;-0.975434;
51966;14/9/2018 1:14;36.45;0;0.169061;0.159599;-0.975434;
52026;14/9/2018 1:15;36.47;0;0.169061;0.159599;-0.975434;
52086;14/9/2018 1:16;36.47;0;0.169061;0.174839;-0.975434;
52146;14/9/2018 1:17;36.47;0;0.169061;0.159599;-0.975434;
52206;14/9/2018 1:18;36.48;0;0.169061;0.159599;-0.975434;
52266;14/9/2018 1:19;36.48;0;0.169061;0.159599;-0.975434;
52326;14/9/2018 1:20;36.5;0;0.169061;0.159599;-0.975434;
52386;14/9/2018 1:21;36.51;0;0.169061;0.174839;-0.975434;
52446;14/9/2018 1:22;36.51;0;0.169061;0.159599;-0.975434;
52506;14/9/2018 1:23;36.54;0;0.169061;0.174839;-0.975434;
52566;14/9/2018 1:24;36.54;0;0.169061;0.159599;-0.975434;
52626;14/9/2018 1:25;36.53;0;0.169061;0.159599;-0.975434;
52686;14/9/2018 1:26;36.55;0;0.184273;0.159599;-0.975434;
52746;14/9/2018 1:27;36.53;0;0.169061;0.159599;-0.975434;
52806;14/9/2018 1:28;36.55;0;0.184273;0.159599;-0.975434;
52866;14/9/2018 1:29;36.55;0;0.184273;0.159599;-0.975434;
52926;14/9/2018 1:30;36.55;0;0.169061;0.159599;-0.975434;
52986;14/9/2018 1:31;36.57;0;0.184273;0.159599;-0.975434;
53046;14/9/2018 1:32;36.57;0;0.184273;0.159599;-0.975434;
