Index;Date;Temperature;Activity;X-axis;Y-axis;Z-axis;Marker
40220;18/8/2018 0:00;26.52;0;-0.053199;0.125532;-1.02756;
40280;18/8/2018 0:01;26.52;0;-0.053199;0.125532;-1.0124;
40340;18/8/2018 0:02;26.53;0;-0.053199;0.125532;-1.0124;
40400;18/8/2018 0:03;26.53;0;-0.053199;0.125532;-1.02756;
40460;18/8/2018 0:04;26.53;0;-0.053199;0.125532;-1.0124;
40520;18/8/2018 0:05;26.53;0;-0.053199;0.125532;-1.0124;
40580;18/8/2018 0:06;26.51;0;-0.053199;0.125532;-1.0124;
40640;18/8/2018 0:07;26.52;0;-0.053199;0.125532;-1.02756;
40700;18/8/2018 0:08;26.52;0;-0.053199;0.125532;-1.02756;
40760;18/8/2018 0:09;26.52;0;-0.053199;0.125532;-1.0124;
40820;18/8/2018 0:10;26.51;0;-0.053199;0.125532;-1.02756;
40880;18/8/2018 0:11;26.5;0;-0.053199;0.125532;-1.02756;
40940;18/8/2018 0:12;26.51;0;-0.0377959;0.125532;-1.0124;
41000;18/8/2018 0:13;26.51;0;-0.053199;0.125532;-1.02756;
41060;18/8/2018 0:14;26.5;0;-0.053199;0.125532;-1.0124;
41120;18/8/2018 0:15;26.5;0;-0.053199;0.125532;-1.02756;
41180;18/8/2018 0:16;26.51;0;-0.053199;0.125532;-1.02756;
41240;18/8/2018 0:17;26.49;0;-0.053199;0.125532;-1.0124;
41300;18/8/2018 0:18;26.5;0;-0.053199;0.125532;-1.0124;
41360;18/8/2018 0:19;26.49;0;-0.053199;0.125532;-1.0124;
41420;18/8/2018 0:20;26.49;0;-0.053199;0.125532;-1.02756;
41480;18/8/2018 0:21;26.5;0;-0.053199;0.125532;-1.0124;
41540;18/8/2018 0:22;26.49;0;-0.053199;0.125532;-1.0124;
41600;18/8/2018 0:23;26.48;0;-0.0377959;0.125532;-1.02756;
41660;18/8/2018 0:24;26.48;0;-0.053199;0.125532;-1.02756;
41720;18/8/2018 0:25;26.48;0;-0.053199;0.125532;-1.02756;
41780;18/8/2018 0:26;26.49;0;-0.053199;0.125532;-1.02756;
41840;18/8/2018 0:27;26.47;0;-0.053199;0.125532;-1.02756;
41900;18/8/2018 0:28;26.49;0;-0.053199;0.125532;-1.02756;
41960;18/8/2018 0:29;26.48;0;-0.053199;0.125532;-1.02756;
42020;18/8/2018 0:30;26.49;0;-0.053199;0.125532;-1.0124;
42080;18/8/2018 0:31;26.48;0;-0.053199;0.125532;-1.02756;
42140;18/8/2018 0:32;26.48;0;-0.053199;0.125532;-1.02756;
42200;18/8/2018 0:33;26.48;0;-0.053199;0.125532;-1.02756;
42260;18/8/2018 0:34;26.48;0;-0.053199;0.125532;-1.0124;
42320;18/8/2018 0:35;26.46;0;-0.053199;0.125532;-1.02756;
