Index;Date;Temperature;Activity;X-axis;Y-axis;Z-axis;Marker
25140;26/7/2018 0:00;35.88;1;0.576992;0.754409;-0.388677;
25200;26/7/2018 0:01;35.9;0;0.576992;0.739427;-0.418825;
25260;26/7/2018 0:02;35.91;0;0.592662;0.724445;-0.403751;
25320;26/7/2018 0:03;35.92;0;0.592662;0.724445;-0.403751;
25380;26/7/2018 0:04;35.96;0;0.592662;0.739427;-0.403751;
25440;26/7/2018 0:05;35.98;0;0.592662;0.724445;-0.403751;
25500;26/7/2018 0:06;36;0;0.639672;0.694482;-0.403751;
25560;26/7/2018 0:07;36.02;1;0.624002;0.709464;-0.403751;
25620;26/7/2018 0:08;36.05;2;0.624002;0.709464;-0.403751;
25680;26/7/2018 0:09;36.06;0;0.608332;0.724445;-0.403751;
25740;26/7/2018 0:10;36.05;0;0.608332;0.724445;-0.388677;
25800;26/7/2018 0:11;36.06;0;0.608332;0.724445;-0.388677;
25860;26/7/2018 0:12;36.02;27;0.451632;0.664518;-0.644934;
25920;26/7/2018 0:13;35.82;0;0.451632;0.649536;-0.644934;
25980;26/7/2018 0:14;35.62;0;0.435962;0.604591;-0.705229;
26040;26/7/2018 0:15;35.51;0;0.435962;0.589609;-0.705229;
26100;26/7/2018 0:16;35.46;0;0.435962;0.589609;-0.720303;
26160;26/7/2018 0:17;35.4;0;0.435962;0.574627;-0.720303;
26220;26/7/2018 0:18;35.37;0;0.451632;0.574627;-0.720303;
26280;26/7/2018 0:19;35.32;0;0.435962;0.574627;-0.720303;
26340;26/7/2018 0:20;35.27;0;0.451632;0.574627;-0.720303;
26400;26/7/2018 0:21;35.2;0;0.451632;0.574627;-0.720303;
26460;26/7/2018 0:22;35.16;0;0.435962;0.559645;-0.720303;
26520;26/7/2018 0:23;35.14;0;0.451632;0.574627;-0.720303;
26580;26/7/2018 0:24;35.11;0;0.451632;0.559645;-0.735377;
26640;26/7/2018 0:25;35.08;0;0.451632;0.559645;-0.720303;
26700;26/7/2018 0:26;35.07;0;0.451632;0.574627;-0.705229;
26760;26/7/2018 0:27;35.09;0;0.435962;0.544663;-0.750451;
26820;26/7/2018 0:28;35.1;0;0.435962;0.544663;-0.750451;
26880;26/7/2018 0:29;35.13;0;0.435962;0.544663;-0.750451;
26940;26/7/2018 0:30;35.13;0;0.451632;0.544663;-0.735377;
27000;26/7/2018 0:31;35.14;0;0.451632;0.544663;-0.750451;
27060;26/7/2018 0:32;35.15;0;0.435962;0.544663;-0.750451;
27120;26/7/2018 0:33;35.18;0;0.451632;0.529681;-0.750451;
27180;26/7/2018 0:34;35.17;0;0.435962;0.544663;-0.735377;
27240;26/7/2018 0:35;35.18;0;0.435962;0.529681;-0.750451;
27300;26/7/2018 0:36;35.2;0;0.451632;0.514699;-0.765525;
27360;26/7/2018 0:37;35.22;0;0.420292;0.499718;-0.780599;
27420;26/7/2018 0:38;35.16;37;0.451632;0.904228;-0.13242;
27480;26/7/2018 0:39;35.1;0;0.435962;0.904228;-0.102272;
27540;26/7/2018 0:40;35.11;0;0.545652;0.859282;0.0635407;
27600;26/7/2018 0:41;35.16;0;0.561322;0.8443;0.123836;
27660;26/7/2018 0:42;35.2;1;0.514312;0.889246;-0.0118289;
27720;26/7/2018 0:43;35.24;0;0.514312;0.889246;-0.0269028;
27780;26/7/2018 0:44;35.3;0;0.514312;0.889246;-0.0269028;
27840;26/7/2018 0:45;35.33;0;0.514312;0.889246;-0.0269028;
27900;26/7/2018 0:46;35.37;4;0.624002;0.814337;0.00324504;
27960;26/7/2018 0:47;35.43;0;0.608332;0.814337;0.00324504;
28020;26/7/2018 0:48;35.51;0;0.576992;0.8443;-0.0570507;
28080;26/7/2018 0:49;35.57;0;0.608332;0.814337;-0.0721246;
28140;26/7/2018 0:50;35.61;0;0.608332;0.814337;-0.0871985;
28200;26/7/2018 0:51;35.64;0;0.576992;0.8443;-0.147494;
28260;26/7/2018 0:52;35.68;0;0.592662;0.829318;-0.117346;
28320;26/7/2018 0:53;35.74;0;0.592662;0.829318;-0.102272;
28380;26/7/2018 0:54;35.79;0;0.592662;0.829318;-0.0871985;
28440;26/7/2018 0:55;35.83;0;0.576992;0.829318;-0.0871985;
28500;26/7/2018 0:56;35.9;0;0.576992;0.8443;-0.102272;
28560;26/7/2018 0:57;35.97;0;0.592662;0.8443;-0.0871985;
28620;26/7/2018 0:58;36;0;0.592662;0.829318;-0.0871985;
28680;26/7/2018 0:59;36.04;0;0.592662;0.829318;-0.0871985;
28740;26/7/2018 1:00;36.1;0;0.608332;0.829318;-0.0871985;
28800;26/7/2018 1:01;36.14;0;0.592662;0.829318;-0.0871985;
28860;26/7/2018 1:02;36.18;0;0.592662;0.829318;-0.0871985;
28920;26/7/2018 1:03;36.23;0;0.608332;0.829318;-0.0871985;
28980;26/7/2018 1:04;36.27;0;0.592662;0.829318;-0.0871985;
29040;26/7/2018 1:05;36.31;0;0.592662;0.829318;-0.0871985;
29100;26/7/2018 1:06;36.34;0;0.592662;0.829318;-0.0871985;
29160;26/7/2018 1:07;36.38;0;0.592662;0.829318;-0.0871985;
29220;26/7/2018 1:08;36.42;0;0.592662;0.829318;-0.102272;
29280;26/7/2018 1:09;36.42;0;0.592662;0.829318;-0.0871985;
29340;26/7/2018 1:10;36.45;0;0.608332;0.829318;-0.102272;
29400;26/7/2018 1:11;36.47;0;0.608332;0.829318;-0.0871985;
29460;26/7/2018 1:12;36.5;0;0.592662;0.829318;-0.0871985;
29520;26/7/2018 1:13;36.48;0;0.592662;0.829318;-0.0721246;
29580;26/7/2018 1:14;36.5;0;0.608332;0.829318;-0.0721246;
29640;26/7/2018 1:15;36.52;0;0.608332;0.829318;-0.0721246;
29700;26/7/2018 1:16;36.51;0;0.592662;0.829318;-0.0871985;
29760;26/7/2018 1:17;36.53;0;0.592662;0.829318;-0.0721246;
29820;26/7/2018 1:18;36.53;0;0.592662;0.829318;-0.0721246;
29880;26/7/2018 1:19;36.52;0;0.592662;0.829318;-0.0871985;
29940;26/7/2018 1:20;36.54;0;0.592662;0.829318;-0.0871985;
30000;26/7/2018 1:21;36.54;0;0.592662;0.829318;-0.0871985;
30060;26/7/2018 1:22;36.54;0;0.592662;0.829318;-0.0871985;
30120;26/7/2018 1:23;36.54;0;0.592662;0.829318;-0.0721246;
30180;26/7/2018 1:24;36.54;0;0.592662;0.829318;-0.0871985;
30240;26/7/2018 1:25;36.54;0;0.592662;0.829318;-0.0871985;
30300;26/7/2018 1:26;36.54;0;0.592662;0.829318;-0.0871985;
30360;26/7/2018 1:27;36.55;0;0.592662;0.829318;-0.0721246;
30420;26/7/2018 1:28;36.54;0;0.592662;0.829318;-0.0721246;
30480;26/7/2018 1:29;36.54;0;0.592662;0.829318;-0.0721246;
30540;26/7/2018 1:30;36.55;0;0.608332;0.829318;-0.0721246;
30600;26/7/2018 1:31;36.54;0;0.592662;0.829318;-0.0721246;
30660;26/7/2018 1:32;36.53;0;0.592662;0.829318;-0.0721246;
30720;26/7/2018 1:33;36.52;0;0.592662;0.829318;-0.0871985;
30780;26/7/2018 1:34;36.51;0;0.608332;0.829318;-0.0419767;
30840;26/7/2018 1:35;36.53;0;0.592662;0.829318;-0.0721246;
30900;26/7/2018 1:36;36.52;0;0.592662;0.829318;-0.0721246;
