Index;Date;Temperature;Activity;X-axis;Y-axis;Z-axis;Marker
0;4/8/2018 10:38;;;;;; FLASH 
60;4/8/2018 10:39;31.98;281;0.0102243;-0.0131555;-1.02146;
120;4/8/2018 10:40;31.6;160;-0.989086;-0.0274828;-0.174638;
180;4/8/2018 10:41;31.53;51;-1.0047;0.0728085;-0.233039;
240;4/8/2018 10:42;31.64;512;-1.09839;0.00117183;-0.0432338;
300;4/8/2018 10:43;31.52;1541;-0.942243;0.00117183;-0.0432338;
360;4/8/2018 10:44;31.01;994;-0.973471;0.00117183;-0.203839;
420;4/8/2018 10:45;30.59;395;-0.989086;0.144445;-0.233039;
480;4/8/2018 10:46;30.37;149;-1.0047;-0.0991195;-0.174638;
540;4/8/2018 10:47;30.2;612;-0.989086;0.130118;-0.0578342;
600;4/8/2018 10:48;29.92;802;-1.28576;0.230409;-0.101636;
660;4/8/2018 10:49;29.66;348;-1.0047;-0.0704648;-0.116236;
720;4/8/2018 10:50;29.53;295;-0.926629;0.244736;-0.0870351;
780;4/8/2018 10:51;29.14;196;0.0102243;-0.0274828;-1.02146;
840;4/8/2018 10:52;28.58;0;0.0102243;-0.0274828;-1.02146;
900;4/8/2018 10:53;28.1;0;0.0102243;-0.0274828;-1.00686;
960;4/8/2018 10:54;27.72;0;0.0102243;-0.0274828;-1.00686;
1020;4/8/2018 10:55;27.42;0;0.0102243;-0.0274828;-1.02146;
1080;4/8/2018 10:56;27.2;0;-0.00538987;-0.0274828;-1.02146;
1140;4/8/2018 10:57;27.02;0;0.0102243;-0.0274828;-1.02146;
1200;4/8/2018 10:58;26.87;0;0.0102243;-0.0274828;-1.02146;
1260;4/8/2018 10:59;26.72;0;0.0102243;-0.0274828;-1.02146;
1320;4/8/2018 11:00;26.6;0;0.0102243;-0.0274828;-1.02146;
1380;4/8/2018 11:01;26.46;0;0.0102243;-0.0274828;-1.02146;
1440;4/8/2018 11:02;26.33;0;0.0102243;-0.0274828;-1.02146;
1500;4/8/2018 11:03;26.23;0;0.0102243;-0.0274828;-1.02146;
1560;4/8/2018 11:04;26.11;0;0.0102243;-0.0274828;-1.00686;
1620;4/8/2018 11:05;26.01;0;0.0102243;-0.0274828;-1.02146;
1680;4/8/2018 11:06;26.05;246;0.0882954;1.07572;0.161172;
1740;4/8/2018 11:07;26.23;498;-0.0210041;1.04707;-0.0432338;
1800;4/8/2018 11:08;26.38;473;-0.0522325;1.04707;0.131971;
1860;4/8/2018 11:09;26.51;292;0.0258386;0.875139;0.146572;
1920;4/8/2018 11:10;26.71;621;-0.161532;0.774848;-0.276841;
1980;4/8/2018 11:11;27.55;1028;-0.19276;0.989758;-0.0578342;
2040;4/8/2018 11:12;28.24;479;-0.536273;1.51987;0.701389;
2100;4/8/2018 11:13;28.63;382;-0.270832;1.14736;0.000567519;
2160;4/8/2018 11:14;29.14;1210;-0.00538987;1.33361;-0.0870351;
2220;4/8/2018 11:15;29.19;1066;0.0726812;1.00409;0.117371;
2280;4/8/2018 11:16;29.02;704;-0.083461;0.989758;0.146572;
2340;4/8/2018 11:17;28.77;370;-0.145918;0.989758;0.161172;
2400;4/8/2018 11:18;28.61;201;-0.223989;0.932448;-0.335243;
2460;4/8/2018 11:19;28.61;0;-0.208375;0.918121;-0.393644;
2520;4/8/2018 11:20;28.63;0;-0.208375;0.932448;-0.335243;
2580;4/8/2018 11:21;28.62;5;0.119524;0.946776;-0.379044;
2640;4/8/2018 11:22;28.55;0;0.119524;0.97543;-0.276841;
2700;4/8/2018 11:23;28.51;159;-0.0990752;1.00409;-0.0724347;
2760;4/8/2018 11:24;28.55;331;0.057067;1.00409;0.190373;
