Index;Date;Temperature;Activity;X-axis;Y-axis;Z-axis;Marker
47820;13/9/2018 0:00;28.12;0;-0.578897;-0.219248;-0.808577;
47880;13/9/2018 0:01;28.12;0;-0.578897;-0.219248;-0.808577;
47940;13/9/2018 0:02;28.13;0;-0.578897;-0.219248;-0.808577;
48000;13/9/2018 0:03;28.13;0;-0.578897;-0.219248;-0.808577;
48060;13/9/2018 0:04;28.13;0;-0.578897;-0.219248;-0.808577;
48120;13/9/2018 0:05;28.13;0;-0.578897;-0.219248;-0.808577;
48180;13/9/2018 0:06;28.12;0;-0.578897;-0.219248;-0.808577;
48240;13/9/2018 0:07;28.13;0;-0.578897;-0.219248;-0.808577;
48300;13/9/2018 0:08;28.13;0;-0.578897;-0.219248;-0.808577;
48360;13/9/2018 0:09;28.14;0;-0.578897;-0.219248;-0.808577;
48420;13/9/2018 0:10;28.11;0;-0.578897;-0.219248;-0.808577;
48480;13/9/2018 0:11;28.13;0;-0.578897;-0.219248;-0.808577;
48540;13/9/2018 0:12;28.13;0;-0.578897;-0.219248;-0.808577;
48600;13/9/2018 0:13;28.14;0;-0.578897;-0.219248;-0.808577;
48660;13/9/2018 0:14;28.14;0;-0.578897;-0.219248;-0.808577;
48720;13/9/2018 0:15;28.13;0;-0.578897;-0.219248;-0.808577;
48780;13/9/2018 0:16;28.11;0;-0.578897;-0.219248;-0.808577;
48840;13/9/2018 0:17;28.14;1;-0.578897;-0.219248;-0.808577;
48900;13/9/2018 0:18;28.14;0;-0.578897;-0.219248;-0.808577;
48960;13/9/2018 0:19;28.14;0;-0.578897;-0.219248;-0.808577;
49020;13/9/2018 0:20;28.15;0;-0.578897;-0.219248;-0.808577;
49080;13/9/2018 0:21;28.14;0;-0.578897;-0.219248;-0.808577;
49140;13/9/2018 0:22;28.15;0;-0.578897;-0.219248;-0.808577;
49200;13/9/2018 0:23;28.14;0;-0.578897;-0.219248;-0.808577;
49260;13/9/2018 0:24;28.14;0;-0.578897;-0.233993;-0.808577;
49320;13/9/2018 0:25;28.14;0;-0.578897;-0.219248;-0.808577;
49380;13/9/2018 0:26;28.14;0;-0.578897;-0.219248;-0.808577;
49440;13/9/2018 0:27;28.13;0;-0.578897;-0.219248;-0.808577;
49500;13/9/2018 0:28;28.13;0;-0.578897;-0.219248;-0.808577;
49560;13/9/2018 0:29;28.15;0;-0.578897;-0.219248;-0.808577;
49620;13/9/2018 0:30;28.16;0;-0.578897;-0.233993;-0.808577;
49680;13/9/2018 0:31;28.16;0;-0.578897;-0.219248;-0.808577;
49740;13/9/2018 0:32;28.17;0;-0.578897;-0.233993;-0.793494;
49800;13/9/2018 0:33;28.14;0;-0.578897;-0.233993;-0.808577;
49860;13/9/2018 0:34;28.18;0;-0.578897;-0.233993;-0.808577;
49920;13/9/2018 0:35;28.16;0;-0.578897;-0.233993;-0.808577;
49980;13/9/2018 0:36;28.16;0;-0.578897;-0.233993;-0.808577;
50040;13/9/2018 0:37;28.15;0;-0.578897;-0.233993;-0.808577;
50100;13/9/2018 0:38;28.15;0;-0.578897;-0.233993;-0.808577;
50160;13/9/2018 0:39;28.15;0;-0.578897;-0.233993;-0.808577;
50220;13/9/2018 0:40;28.18;0;-0.578897;-0.233993;-0.808577;
50280;13/9/2018 0:41;28.16;0;-0.578897;-0.233993;-0.808577;
50340;13/9/2018 0:42;28.17;0;-0.578897;-0.219248;-0.808577;
50400;13/9/2018 0:43;28.15;0;-0.578897;-0.233993;-0.808577;
50460;13/9/2018 0:44;28.16;0;-0.578897;-0.233993;-0.808577;
50520;13/9/2018 0:45;28.16;0;-0.578897;-0.233993;-0.808577;
50580;13/9/2018 0:46;28.16;0;-0.578897;-0.233993;-0.808577;
