Index;Date;Temperature;Activity;X-axis;Y-axis;Z-axis;Marker
17520;24/9/2018 0:00;29.38;593;0.426295;0.661888;0.0257888;
17580;24/9/2018 0:01;29.49;584;0.410912;-0.190627;-0.916034;
17640;24/9/2018 0:02;29.63;12;0.672428;0.676844;-0.37785;
17700;24/9/2018 0:03;29.85;5;0.595512;0.796495;-0.258253;
17760;24/9/2018 0:04;30.05;2;0.687811;0.766582;-0.0190599;
17820;24/9/2018 0:05;30.23;9;0.780111;0.602062;0.205184;
17880;24/9/2018 0:06;30.41;60;0.657045;0.646931;-0.452598;
17940;24/9/2018 0:07;30.86;0;0.610895;0.706757;-0.467547;
18000;24/9/2018 0:08;31.08;13;0.518595;-0.818795;-0.258253;
18060;24/9/2018 0:09;31.2;0;0.426295;-0.87862;-0.183505;
18120;24/9/2018 0:10;31.18;130;0.0263297;1.00588;0.0108393;
18180;24/9/2018 0:11;30.86;3;-0.0813534;1.00588;0.0407384;
18240;24/9/2018 0:12;30.48;9;-0.20442;0.990928;0.0407384;
18300;24/9/2018 0:13;30.12;0;-0.15827;0.990928;0.0407384;
18360;24/9/2018 0:14;29.79;3;-0.20442;0.975972;0.0407384;
18420;24/9/2018 0:15;29.51;0;-0.142887;0.990928;0.0257888;
18480;24/9/2018 0:16;29.3;3;-0.15827;0.990928;0.0407384;
18540;24/9/2018 0:17;29.2;36;-0.20442;0.990928;0.100537;
18600;24/9/2018 0:18;29.1;1;-0.11212;1.00588;0.100537;
18660;24/9/2018 0:19;29.01;0;-0.0967367;1.00588;0.055688;
18720;24/9/2018 0:20;28.93;9;-0.15827;0.990928;0.055688;
18780;24/9/2018 0:21;28.93;2;-0.219803;0.975972;0.0706376;
18840;24/9/2018 0:22;28.92;0;-0.127503;1.00588;0.0706376;
18900;24/9/2018 0:23;28.89;0;-0.127503;1.00588;0.115486;
18960;24/9/2018 0:24;28.89;0;-0.15827;0.990928;0.0706376;
19020;24/9/2018 0:25;28.84;0;-0.0967367;0.990928;0.100537;
19080;24/9/2018 0:26;28.8;1;0.118629;0.766582;0.668621;
19140;24/9/2018 0:27;29.08;96;-0.15827;0.542237;-0.856236;
19200;24/9/2018 0:28;29.67;26;-0.389019;0.796495;-0.512396;
19260;24/9/2018 0:29;29.98;5;-0.373636;0.796495;-0.497446;
19320;24/9/2018 0:30;30.09;0;-0.373636;0.811452;-0.497446;
19380;24/9/2018 0:31;30.13;0;-0.373636;0.811452;-0.467547;
19440;24/9/2018 0:32;30.16;0;-0.373636;0.826408;-0.452598;
19500;24/9/2018 0:33;30.14;0;-0.358253;0.841364;-0.452598;
19560;24/9/2018 0:34;30.1;0;-0.342869;0.856321;-0.437648;
19620;24/9/2018 0:35;30.31;17;-0.542852;0.796495;-0.318051;
19680;24/9/2018 0:36;30.75;2;-0.419786;0.826408;-0.392799;
19740;24/9/2018 0:37;30.8;0;-0.419786;0.90119;-0.273203;
19800;24/9/2018 0:38;30.72;9;-0.604385;0.482411;-0.631992;
19860;24/9/2018 0:39;30.72;18;-0.465936;0.766582;0.414478;
19920;24/9/2018 0:40;30.78;1;-0.465936;0.751626;0.459327;
19980;24/9/2018 0:41;30.84;1;-0.496702;0.781539;0.429427;
20040;24/9/2018 0:42;30.92;23;-0.25057;0.422585;0.862965;
20100;24/9/2018 0:43;30.9;0;-0.265953;0.422585;0.862965;
20160;24/9/2018 0:44;30.81;51;0.041713;0.0187629;0.982562;
20220;24/9/2018 0:45;31.16;4;-0.0659701;0.00380655;0.982562;
20280;24/9/2018 0:46;31.96;14;-0.0505868;0.123458;0.967612;
20340;24/9/2018 0:47;32.49;1;-0.127503;0.108501;0.982562;
20400;24/9/2018 0:48;32.79;20;-0.189036;0.0636321;0.967612;
20460;24/9/2018 0:49;33.09;2;0.0263297;0.0486757;0.982562;
20520;24/9/2018 0:50;33.36;0;0.0109464;0.0337193;0.967612;
20580;24/9/2018 0:51;33.54;0;0.0263297;0.0486757;0.982562;
20640;24/9/2018 0:52;33.66;0;0.0263297;0.0486757;0.982562;
20700;24/9/2018 0:53;33.76;2;-0.0505868;0.0935449;0.982562;
20760;24/9/2018 0:54;33.81;5;0.0109464;0.0935449;0.997511;
20820;24/9/2018 0:55;33.93;53;0.0109464;0.108501;0.907814;
20880;24/9/2018 0:56;34.09;36;-0.0352035;0.138414;0.982562;
20940;24/9/2018 0:57;34.18;3;0.0109464;0.0486757;0.997511;
21000;24/9/2018 0:58;34.29;0;0.0109464;0.0187629;0.982562;
21060;24/9/2018 0:59;34.32;25;-0.0198202;0.0935449;0.982562;
21120;24/9/2018 1:00;34.41;2;-0.0198202;0.0785885;0.982562;
21180;24/9/2018 1:01;34.66;9;-0.0659701;0.15337;0.967612;
21240;24/9/2018 1:02;34.83;4;-0.0813534;0.0486757;0.997511;
21300;24/9/2018 1:03;34.91;0;-0.0659701;0.0486757;0.997511;
21360;24/9/2018 1:04;34.95;0;-0.0967367;0.0187629;0.982562;
21420;24/9/2018 1:05;34.94;0;-0.0813534;0.0187629;0.982562;
21480;24/9/2018 1:06;34.96;0;-0.0813534;0.0187629;0.982562;
21540;24/9/2018 1:07;34.96;0;-0.0505868;0.0486757;0.982562;
21600;24/9/2018 1:08;34.98;0;-0.0813534;0.0187629;0.982562;
21660;24/9/2018 1:09;34.98;0;-0.0659701;0.00380655;0.982562;
