Index;Date;Temperature;Activity;X-axis;Y-axis;Z-axis;Marker
37440;17/8/2018 0:00;34.7;0;-0.352267;0.916343;0.0409184;
37500;17/8/2018 0:01;34.72;0;-0.30493;0.946819;-0.00400492;
37560;17/8/2018 0:02;34.71;0;-0.289151;0.946819;0.025944;
37620;17/8/2018 0:03;34.73;0;-0.30493;0.931581;-0.0788772;
37680;17/8/2018 0:04;34.74;0;-0.320709;0.931581;-0.153749;
37740;17/8/2018 0:05;34.76;0;-0.320709;0.946819;-0.0489283;
37800;17/8/2018 0:06;34.76;3;0.531355;0.794438;-0.438264;
37860;17/8/2018 0:07;34.79;0;0.515576;0.763961;-0.453238;
37920;17/8/2018 0:08;34.81;0;0.515576;0.763961;-0.468213;
37980;17/8/2018 0:09;34.86;0;0.515576;0.763961;-0.483187;
38040;17/8/2018 0:10;34.89;5;-0.257593;0.946819;-0.00400492;
38100;17/8/2018 0:11;34.86;0;-0.257593;0.962058;0.0708673;
38160;17/8/2018 0:12;34.84;1;-0.00513005;0.916343;-0.468213;
38220;17/8/2018 0:13;34.86;0;-0.226035;0.870629;-0.453238;
38280;17/8/2018 0:14;34.93;1;-0.289151;0.946819;-0.00400492;
38340;17/8/2018 0:15;34.91;0;-0.289151;0.946819;-0.00400492;
38400;17/8/2018 0:16;34.91;0;-0.273372;0.946819;-0.00400492;
38460;17/8/2018 0:17;34.89;0;-0.336488;0.931581;-0.0639027;
38520;17/8/2018 0:18;34.86;0;-0.352267;0.931581;-0.0788772;
38580;17/8/2018 0:19;34.84;0;-0.352267;0.916343;-0.138775;
38640;17/8/2018 0:20;34.84;0;-0.0682459;1.00777;-0.183698;
38700;17/8/2018 0:21;34.87;1;-0.289151;0.946819;-0.0938516;
38760;17/8/2018 0:22;34.88;1;-0.273372;0.962058;-0.0339538;
38820;17/8/2018 0:23;34.9;0;-0.0682459;0.931581;-0.378366;
38880;17/8/2018 0:24;35;528;0.0579858;0.840152;-0.318468;
38940;17/8/2018 0:25;35.12;454;0.0579858;0.977296;-0.168724;
39000;17/8/2018 0:26;35.22;21;0.0737647;1.00777;-0.168724;
39060;17/8/2018 0:27;35.32;159;0.136881;0.870629;-0.303494;
39120;17/8/2018 0:28;35.4;637;-0.30493;0.885867;-0.123801;
39180;17/8/2018 0:29;35.43;17;0.231554;0.840152;-0.543085;
39240;17/8/2018 0:30;35.47;1;0.326228;0.809676;-0.543085;
39300;17/8/2018 0:31;35.5;0;0.263112;0.870629;-0.468213;
39360;17/8/2018 0:32;35.53;0;0.263112;0.870629;-0.468213;
39420;17/8/2018 0:33;35.55;2;0.263112;0.870629;-0.453238;
39480;17/8/2018 0:34;35.6;6;0.0422068;0.870629;-0.483187;
39540;17/8/2018 0:35;35.67;218;0.0422068;0.977296;-0.183698;
39600;17/8/2018 0:36;35.7;10;0.0264279;1.00777;-0.213647;
39660;17/8/2018 0:37;35.7;18;0.0579858;0.962058;-0.273545;
39720;17/8/2018 0:38;35.65;4;0.0737647;0.977296;-0.228622;
39780;17/8/2018 0:39;35.61;5;0.184217;0.962058;-0.243596;
39840;17/8/2018 0:40;35.61;7;0.168438;0.946819;-0.333443;
39900;17/8/2018 0:41;35.65;73;0.389344;0.977296;-0.228622;
39960;17/8/2018 0:42;35.73;135;0.199996;0.977296;0.0109695;
40020;17/8/2018 0:43;35.78;3;-0.194478;0.962058;-0.198673;
40080;17/8/2018 0:44;35.79;3;-0.147141;0.977296;-0.0489283;
40140;17/8/2018 0:45;35.79;0;-0.0524669;0.992534;-0.138775;
40200;17/8/2018 0:46;35.75;0;-0.273372;0.946819;-0.168724;
40260;17/8/2018 0:47;35.72;3;-0.194478;0.962058;-0.213647;
40320;17/8/2018 0:48;35.7;1;0.136881;1.00777;0.14574;
40380;17/8/2018 0:49;35.73;406;0.29467;0.916343;-0.318468;
40440;17/8/2018 0:50;35.71;915;0.468239;1.20587;-0.42329;
40500;17/8/2018 0:51;35.52;1148;0.15266;0.733485;-0.123801;
40560;17/8/2018 0:52;35.31;418;0.263112;0.870629;-0.258571;
40620;17/8/2018 0:53;35.23;189;0.105323;0.916343;-0.318468;
40680;17/8/2018 0:54;35.27;75;-0.00513005;0.946819;-0.378366;
40740;17/8/2018 0:55;35.3;168;0.184217;0.946819;-0.333443;
40800;17/8/2018 0:56;35.36;119;-0.178699;0.931581;-0.632932;
40860;17/8/2018 0:57;35.42;135;0.136881;0.977296;-0.408315;
40920;17/8/2018 0:58;35.51;158;0.215775;0.962058;-0.333443;
40980;17/8/2018 0:59;35.56;160;0.121102;0.977296;-0.438264;
41040;17/8/2018 1:00;35.61;34;0.0895437;0.931581;-0.468213;
41100;17/8/2018 1:01;35.66;57;0.215775;1.02301;-0.378366;
41160;17/8/2018 1:02;35.7;133;0.29467;0.885867;-0.363392;
41220;17/8/2018 1:03;35.75;146;0.121102;0.870629;-0.528111;
41280;17/8/2018 1:04;35.79;84;0.168438;0.946819;-0.333443;
41340;17/8/2018 1:05;35.85;245;0.105323;1.08396;0.025944;
41400;17/8/2018 1:06;35.76;1097;0.373565;0.901105;-0.0489283;
41460;17/8/2018 1:07;35.65;417;0.199996;0.962058;-0.273545;
41520;17/8/2018 1:08;35.6;170;0.405123;0.885867;-0.528111;
41580;17/8/2018 1:09;35.5;141;0.29467;0.840152;-0.498162;
41640;17/8/2018 1:10;35.41;153;0.168438;0.885867;-0.0938516;
41700;17/8/2018 1:11;35.37;197;0.468239;0.916343;-0.243596;
41760;17/8/2018 1:12;35.35;158;0.310449;0.901105;-0.378366;
