Index;Date;Temperature;Activity;X-axis;Y-axis;Z-axis;Marker
32400;26/7/2018 0:00;28.15;0;0.0244396;0.243008;0.976312;
32460;26/7/2018 0:01;28.13;0;0.0244396;0.243008;0.961392;
32520;26/7/2018 0:02;28.12;0;0.0244396;0.243008;0.961392;
32580;26/7/2018 0:03;28.13;0;0.0244396;0.243008;0.976312;
32640;26/7/2018 0:04;28.09;0;0.0244396;0.243008;0.961392;
32700;26/7/2018 0:05;28.08;0;0.0244396;0.243008;0.961392;
32760;26/7/2018 0:06;28.04;0;0.0244396;0.228195;0.961392;
32820;26/7/2018 0:07;28.02;0;0.0244396;0.243008;0.961392;
32880;26/7/2018 0:08;28.02;0;0.0244396;0.243008;0.961392;
32940;26/7/2018 0:09;28;0;0.0244396;0.243008;0.961392;
33000;26/7/2018 0:10;27.97;0;0.0244396;0.243008;0.961392;
33060;26/7/2018 0:11;27.95;0;0.0244396;0.243008;0.976312;
33120;26/7/2018 0:12;27.92;0;0.0244396;0.243008;0.961392;
33180;26/7/2018 0:13;27.94;0;0.0244396;0.243008;0.961392;
33240;26/7/2018 0:14;27.94;0;0.0244396;0.243008;0.961392;
33300;26/7/2018 0:15;27.93;0;0.0244396;0.243008;0.961392;
33360;26/7/2018 0:16;27.94;0;0.0244396;0.243008;0.976312;
33420;26/7/2018 0:17;27.96;0;0.0244396;0.243008;0.961392;
33480;26/7/2018 0:18;27.96;0;0.0244396;0.243008;0.961392;
33540;26/7/2018 0:19;27.97;0;0.0244396;0.243008;0.961392;
33600;26/7/2018 0:20;27.96;0;0.0244396;0.243008;0.961392;
33660;26/7/2018 0:21;27.97;0;0.0244396;0.243008;0.976312;
33720;26/7/2018 0:22;27.97;0;0.0244396;0.243008;0.961392;
33780;26/7/2018 0:23;27.95;0;0.0244396;0.243008;0.961392;
33840;26/7/2018 0:24;27.96;0;0.0244396;0.243008;0.961392;
33900;26/7/2018 0:25;27.95;0;0.0244396;0.243008;0.976312;
33960;26/7/2018 0:26;27.95;0;0.0244396;0.243008;0.961392;
34020;26/7/2018 0:27;27.93;0;0.0244396;0.243008;0.961392;
34080;26/7/2018 0:28;27.92;0;0.0244396;0.228195;0.961392;
34140;26/7/2018 0:29;27.89;0;0.0244396;0.243008;0.961392;
34200;26/7/2018 0:30;27.9;0;0.0244396;0.243008;0.961392;
34260;26/7/2018 0:31;27.87;0;0.0244396;0.243008;0.961392;
34320;26/7/2018 0:32;27.87;0;0.0244396;0.243008;0.961392;
34380;26/7/2018 0:33;27.83;0;0.0244396;0.243008;0.961392;
34440;26/7/2018 0:34;27.82;0;0.0244396;0.243008;0.976312;
34500;26/7/2018 0:35;27.77;0;0.0244396;0.243008;0.961392;
34560;26/7/2018 0:36;27.73;0;0.0244396;0.243008;0.961392;
34620;26/7/2018 0:37;27.7;0;0.0244396;0.243008;0.961392;
34680;26/7/2018 0:38;27.69;0;0.0244396;0.243008;0.961392;
34740;26/7/2018 0:39;27.67;0;0.0244396;0.243008;0.961392;
34800;26/7/2018 0:40;27.64;0;0.0244396;0.243008;0.961392;
34860;26/7/2018 0:41;27.63;0;0.0244396;0.243008;0.976312;
34920;26/7/2018 0:42;27.64;0;0.0244396;0.228195;0.961392;
34980;26/7/2018 0:43;27.63;0;0.0244396;0.243008;0.961392;
35040;26/7/2018 0:44;27.62;0;0.0244396;0.228195;0.961392;
35100;26/7/2018 0:45;27.61;0;0.0244396;0.243008;0.961392;
35160;26/7/2018 0:46;27.63;0;0.0244396;0.228195;0.961392;
35220;26/7/2018 0:47;27.63;0;0.0244396;0.228195;0.961392;
35280;26/7/2018 0:48;27.65;0;0.0244396;0.243008;0.961392;
35340;26/7/2018 0:49;27.64;0;0.0244396;0.243008;0.976312;
35400;26/7/2018 0:50;27.67;0;0.0244396;0.243008;0.961392;
35460;26/7/2018 0:51;27.69;0;0.0244396;0.243008;0.961392;
35520;26/7/2018 0:52;27.71;0;0.0244396;0.243008;0.961392;
35580;26/7/2018 0:53;27.7;0;0.0244396;0.243008;0.961392;
35640;26/7/2018 0:54;27.7;0;0.0244396;0.243008;0.961392;
35700;26/7/2018 0:55;27.7;0;0.0244396;0.243008;0.961392;
35760;26/7/2018 0:56;27.71;0;0.0244396;0.243008;0.961392;
35820;26/7/2018 0:57;27.7;0;0.0244396;0.243008;0.961392;
35880;26/7/2018 0:58;27.71;0;0.0244396;0.243008;0.961392;
35940;26/7/2018 0:59;27.7;0;0.0244396;0.243008;0.961392;
36000;26/7/2018 1:00;27.7;0;0.0244396;0.243008;0.961392;
36060;26/7/2018 1:01;27.71;0;0.0244396;0.243008;0.976312;
36120;26/7/2018 1:02;27.69;0;0.0244396;0.243008;0.961392;
36180;26/7/2018 1:03;27.67;0;0.0244396;0.243008;0.961392;
36240;26/7/2018 1:04;27.68;0;0.0244396;0.243008;0.961392;
36300;26/7/2018 1:05;27.66;0;0.0244396;0.243008;0.961392;
36360;26/7/2018 1:06;27.65;0;0.0244396;0.243008;0.961392;
36420;26/7/2018 1:07;27.64;0;0.0244396;0.243008;0.961392;
36480;26/7/2018 1:08;27.65;0;0.0244396;0.243008;0.961392;
36540;26/7/2018 1:09;27.61;0;0.0244396;0.243008;0.961392;
36600;26/7/2018 1:10;27.63;0;0.0244396;0.243008;0.961392;
36660;26/7/2018 1:11;27.63;0;0.0244396;0.243008;0.976312;
36720;26/7/2018 1:12;27.63;0;0.0244396;0.228195;0.976312;
36780;26/7/2018 1:13;27.61;0;0.0244396;0.243008;0.961392;
36840;26/7/2018 1:14;27.61;0;0.0244396;0.243008;0.961392;
36900;26/7/2018 1:15;27.57;0;0.0244396;0.243008;0.976312;
36960;26/7/2018 1:16;27.54;0;0.0244396;0.243008;0.976312;
37020;26/7/2018 1:17;27.5;0;0.0244396;0.243008;0.976312;
37080;26/7/2018 1:18;27.5;0;0.0244396;0.243008;0.961392;
37140;26/7/2018 1:19;27.47;0;0.0244396;0.228195;0.961392;
37200;26/7/2018 1:20;27.42;0;0.0244396;0.243008;0.976312;
37260;26/7/2018 1:21;27.38;0;0.0244396;0.243008;0.961392;
37320;26/7/2018 1:22;27.35;0;0.0244396;0.243008;0.961392;
37380;26/7/2018 1:23;27.31;0;0.0244396;0.243008;0.961392;
37440;26/7/2018 1:24;27.34;0;0.0244396;0.243008;0.961392;
37500;26/7/2018 1:25;27.33;0;0.0244396;0.243008;0.976312;
37560;26/7/2018 1:26;27.33;0;0.0244396;0.243008;0.961392;
37620;26/7/2018 1:27;27.37;0;0.0244396;0.228195;0.961392;
37680;26/7/2018 1:28;27.41;0;0.0244396;0.243008;0.961392;
37740;26/7/2018 1:29;27.42;0;0.0244396;0.243008;0.961392;
37800;26/7/2018 1:30;27.45;0;0.0244396;0.243008;0.976312;
37860;26/7/2018 1:31;27.44;0;0.0244396;0.243008;0.961392;
37920;26/7/2018 1:32;27.45;0;0.0244396;0.243008;0.961392;
37980;26/7/2018 1:33;27.45;0;0.0244396;0.243008;0.961392;
38040;26/7/2018 1:34;27.48;0;0.0244396;0.228195;0.961392;
38100;26/7/2018 1:35;27.47;0;0.0244396;0.243008;0.961392;
38160;26/7/2018 1:36;27.5;0;0.0244396;0.243008;0.961392;
38220;26/7/2018 1:37;27.49;0;0.0244396;0.243008;0.961392;
38280;26/7/2018 1:38;27.49;0;0.0244396;0.243008;0.976312;
38340;26/7/2018 1:39;27.5;0;0.0244396;0.243008;0.961392;
38400;26/7/2018 1:40;27.49;0;0.0244396;0.243008;0.961392;
38460;26/7/2018 1:41;27.5;0;0.0244396;0.243008;0.961392;
38520;26/7/2018 1:42;27.52;0;0.0244396;0.243008;0.961392;
38580;26/7/2018 1:43;27.53;0;0.0244396;0.243008;0.961392;
38640;26/7/2018 1:44;27.53;0;0.0244396;0.243008;0.976312;
38700;26/7/2018 1:45;27.53;0;0.0244396;0.243008;0.961392;
38760;26/7/2018 1:46;27.54;0;0.0244396;0.243008;0.976312;
38820;26/7/2018 1:47;27.53;0;0.0244396;0.243008;0.976312;
38880;26/7/2018 1:48;27.53;0;0.0244396;0.243008;0.976312;
38940;26/7/2018 1:49;27.54;0;0.0244396;0.243008;0.961392;
39000;26/7/2018 1:50;27.51;0;0.0244396;0.243008;0.961392;
39060;26/7/2018 1:51;27.5;0;0.0244396;0.243008;0.961392;
39120;26/7/2018 1:52;27.51;0;0.0244396;0.243008;0.976312;
39180;26/7/2018 1:53;27.49;0;0.0244396;0.243008;0.961392;
39240;26/7/2018 1:54;27.48;0;0.0244396;0.243008;0.961392;
39300;26/7/2018 1:55;27.46;0;0.0244396;0.243008;0.961392;
39360;26/7/2018 1:56;27.39;0;0.0244396;0.243008;0.961392;
39420;26/7/2018 1:57;27.37;0;0.0244396;0.228195;0.961392;
39480;26/7/2018 1:58;27.37;0;0.0244396;0.243008;0.961392;
39540;26/7/2018 1:59;27.38;0;0.0244396;0.243008;0.961392;
39600;26/7/2018 2:00;27.36;0;0.0244396;0.243008;0.961392;
39660;26/7/2018 2:01;27.31;0;0.0244396;0.243008;0.961392;
39720;26/7/2018 2:02;27.29;0;0.0244396;0.243008;0.961392;
39780;26/7/2018 2:03;27.28;0;0.0244396;0.228195;0.976312;
39840;26/7/2018 2:04;27.25;0;0.0244396;0.243008;0.961392;
39900;26/7/2018 2:05;27.27;0;0.0244396;0.243008;0.961392;
39960;26/7/2018 2:06;27.26;0;0.0244396;0.243008;0.961392;
40020;26/7/2018 2:07;27.25;0;0.0244396;0.243008;0.961392;
40080;26/7/2018 2:08;27.25;0;0.0244396;0.243008;0.961392;
40140;26/7/2018 2:09;27.26;0;0.0244396;0.243008;0.961392;
40200;26/7/2018 2:10;27.24;0;0.0244396;0.228195;0.961392;
40260;26/7/2018 2:11;27.25;0;0.0244396;0.243008;0.961392;
40320;26/7/2018 2:12;27.25;0;0.0244396;0.243008;0.961392;
40380;26/7/2018 2:13;27.26;0;0.0244396;0.243008;0.961392;
40440;26/7/2018 2:14;27.23;0;0.0244396;0.228195;0.961392;
40500;26/7/2018 2:15;27.23;0;0.0244396;0.243008;0.961392;
40560;26/7/2018 2:16;27.21;0;0.0244396;0.243008;0.961392;
40620;26/7/2018 2:17;27.22;0;0.0244396;0.243008;0.961392;
40680;26/7/2018 2:18;27.2;0;0.0244396;0.243008;0.961392;
40740;26/7/2018 2:19;27.21;0;0.0244396;0.243008;0.961392;
40800;26/7/2018 2:20;27.18;0;0.0244396;0.243008;0.961392;
40860;26/7/2018 2:21;27.16;0;0.0244396;0.243008;0.961392;
40920;26/7/2018 2:22;27.19;0;0.0244396;0.243008;0.961392;
40980;26/7/2018 2:23;27.16;0;0.0244396;0.243008;0.976312;
41040;26/7/2018 2:24;27.17;0;0.0244396;0.243008;0.961392;
41100;26/7/2018 2:25;27.16;0;0.0244396;0.228195;0.961392;
41160;26/7/2018 2:26;27.17;0;0.0244396;0.243008;0.961392;
41220;26/7/2018 2:27;27.16;0;0.0244396;0.243008;0.976312;
