Index;Date;Temperature;Activity;X-axis;Y-axis;Z-axis;Marker
36660;18/9/2018 0:00;25.73;0;-0.121808;0.0144675;-1.00898;
36720;18/9/2018 0:01;25.64;0;-0.121808;0.0144675;-1.00898;
36780;18/9/2018 0:02;25.55;0;-0.121808;0.0144675;-1.02321;
36840;18/9/2018 0:03;25.46;0;-0.121808;-0.000533435;-1.02321;
36900;18/9/2018 0:04;25.37;0;-0.121808;0.0144675;-1.00898;
36960;18/9/2018 0:05;25.3;0;-0.121808;0.0144675;-1.00898;
37020;18/9/2018 0:06;25.25;0;-0.121808;0.0144675;-1.00898;
37080;18/9/2018 0:07;25.2;0;-0.121808;0.0144675;-1.02321;
37140;18/9/2018 0:08;25.23;0;-0.121808;0.0144675;-1.00898;
37200;18/9/2018 0:09;25.27;0;-0.121808;0.0144675;-1.00898;
37260;18/9/2018 0:10;25.31;0;-0.121808;0.0144675;-1.02321;
37320;18/9/2018 0:11;25.36;0;-0.121808;0.0144675;-1.00898;
37380;18/9/2018 0:12;25.37;0;-0.121808;0.0144675;-1.00898;
37440;18/9/2018 0:13;25.34;0;-0.106347;0.0144675;-1.02321;
37500;18/9/2018 0:14;25.29;0;-0.121808;0.0144675;-1.00898;
37560;18/9/2018 0:15;25.23;0;-0.121808;0.0144675;-1.02321;
37620;18/9/2018 0:16;25.17;0;-0.106347;0.0144675;-1.02321;
37680;18/9/2018 0:17;25.11;0;-0.106347;-0.000533435;-1.00898;
37740;18/9/2018 0:18;25.05;0;-0.121808;0.0144675;-1.02321;
37800;18/9/2018 0:19;25.02;0;-0.106347;0.0144675;-1.00898;
37860;18/9/2018 0:20;24.97;0;-0.121808;0.0144675;-1.00898;
37920;18/9/2018 0:21;24.99;0;-0.121808;0.0144675;-1.02321;
37980;18/9/2018 0:22;25.04;0;-0.121808;0.0144675;-1.00898;
38040;18/9/2018 0:23;25.09;0;-0.106347;0.0144675;-1.02321;
38100;18/9/2018 0:24;25.16;0;-0.121808;0.0144675;-1.00898;
38160;18/9/2018 0:25;25.19;0;-0.121808;0.0144675;-1.00898;
38220;18/9/2018 0:26;25.2;0;-0.121808;0.0144675;-1.02321;
38280;18/9/2018 0:27;25.2;0;-0.106347;0.0144675;-1.00898;
38340;18/9/2018 0:28;25.16;0;-0.121808;0.0144675;-1.02321;
38400;18/9/2018 0:29;25.11;0;-0.106347;0.0144675;-1.02321;
38460;18/9/2018 0:30;25.05;0;-0.106347;0.0144675;-1.00898;
38520;18/9/2018 0:31;25.01;0;-0.106347;-0.000533435;-1.00898;
38580;18/9/2018 0:32;25.05;0;-0.106347;0.0144675;-1.02321;
38640;18/9/2018 0:33;25.08;0;-0.121808;0.0144675;-1.02321;
38700;18/9/2018 0:34;25.15;0;-0.106347;0.0144675;-1.00898;
38760;18/9/2018 0:35;25.2;0;-0.121808;0.0144675;-1.00898;
38820;18/9/2018 0:36;25.23;0;-0.106347;-0.000533435;-1.00898;
38880;18/9/2018 0:37;25.19;0;-0.106347;0.0144675;-1.02321;
38940;18/9/2018 0:38;25.16;0;-0.106347;0.0144675;-1.02321;
39000;18/9/2018 0:39;25.13;0;-0.106347;0.0144675;-1.02321;
39060;18/9/2018 0:40;25.09;0;-0.106347;0.0144675;-1.00898;
39120;18/9/2018 0:41;25.05;0;-0.106347;0.0144675;-1.02321;
39180;18/9/2018 0:42;25.09;0;-0.106347;-0.000533435;-1.02321;
39240;18/9/2018 0:43;25.14;0;-0.106347;0.0144675;-1.00898;
39300;18/9/2018 0:44;25.19;0;-0.121808;0.0144675;-1.00898;
39360;18/9/2018 0:45;25.21;0;-0.121808;0.0144675;-1.02321;
39420;18/9/2018 0:46;25.23;0;-0.106347;0.0144675;-1.02321;
39480;18/9/2018 0:47;25.2;0;-0.106347;0.0144675;-1.02321;
39540;18/9/2018 0:48;25.14;0;-0.106347;0.0144675;-1.02321;
39600;18/9/2018 0:49;25.08;0;-0.106347;0.0144675;-1.02321;
